Timestamp;Project;Model;Model Name;PromptType;Resolution;Resolution Name;RunID;Test Type;TestModule;ReadableName;Status;ExecutionTime(sec);Step count;ErrorType;Manual Check;UpdateStatus
20250422_153147;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;1;ui;test_home;Home page;SUCCESS;29.05;15;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;1;ui;test_register_page;Registration page;ERROR;24.68;15;Timeout;FALSE;
20250422_153147;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;2;ui;test_home;Home page;SUCCESS;13.59;13;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;3;ui;test_home;Home page;FAIL;17.63;7;AssertionError;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;2;ui;test_register_page;Registration page;SUCCESS;17.66;13;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;2;ui;test_login_page;Login page;FAIL;16.67;11;AssertionError;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;3;ui;test_login_page;Login page;FAIL;18.43;9;AssertionError;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;2;ui;test_search_page;Search page;ERROR;34.27;6;Timeout;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;3;ui;test_search_page;Search page;SUCCESS;19.27;13;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;4;ui;test_home;Home page;SUCCESS;18.46;8;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;4;ui;test_register_page;Registration page;SUCCESS;10.64;13;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;4;ui;test_search_page;Search page;ERROR;10.12;8;Other;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;5;ui;test_home;Home page;SUCCESS;10.49;12;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;3;ui;test_register_page;Registration page;ERROR;40.03;14;Timeout;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;4;ui;test_login_page;Login page;ERROR;38.33;4;Timeout;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;1;ui;test_home;Home page;SUCCESS;21.04;6;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;1;ui;test_login_page;Login page;SUCCESS;20.76;9;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;5;ui;test_login_page;Login page;SUCCESS;32.99;11;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;5;ui;test_search_page;Search page;FAIL;40.57;5;AssertionError;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;5;ui;test_register_page;Registration page;FAIL;41.38;17;AssertionError;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;1;ui;test_register_page;Registration page;SUCCESS;18.05;12;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;1;ui;test_search_page;Search page;ERROR;28.76;6;Timeout;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;2;ui;test_register_page;Registration page;SUCCESS;18.01;17;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;2;ui;test_home;Home page;FAIL;37.49;19;AssertionError;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;2;ui;test_search_page;Search page;SUCCESS;17.2;16;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;3;ui;test_home;Home page;ERROR;17.65;3;Other;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;2;ui;test_login_page;Login page;ERROR;39.49;9;Timeout;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;3;ui;test_login_page;Login page;SUCCESS;8.99;12;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;3;ui;test_register_page;Registration page;FAIL;22.74;3;AssertionError;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;3;ui;test_search_page;Search page;SUCCESS;17.12;12;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;4;ui;test_home;Home page;SUCCESS;17.23;6;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;4;ui;test_login_page;Login page;SUCCESS;18.06;8;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;4;ui;test_register_page;Registration page;SUCCESS;16.19;17;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;5;ui;test_home;Home page;SUCCESS;21.13;10;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;4;ui;test_search_page;Search page;FAIL;29.56;12;AssertionError;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;5;ui;test_register_page;Registration page;SUCCESS;15.4;4;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;5;ui;test_login_page;Login page;FAIL;39.67;10;AssertionError;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;1;ui;test_home;Home page;ERROR;19.26;8;Other;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;5;ui;test_search_page;Search page;FAIL;40.5;6;AssertionError;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;1;ui;test_register_page;Registration page;SUCCESS;15.69;10;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;1;ui;test_login_page;Login page;ERROR;31.92;11;Timeout;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;1;ui;test_search_page;Search page;SUCCESS;17.75;7;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;2;ui;test_search_page;Search page;FAIL;16.81;6;AssertionError;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;3;ui;test_home;Home page;SUCCESS;9.95;9;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;2;ui;test_login_page;Login page;FAIL;38.58;8;AssertionError;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;2;ui;test_register_page;Registration page;ERROR;38.28;12;Timeout;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;2;ui;test_home;Home page;ERROR;39.85;10;Timeout;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;3;ui;test_register_page;Registration page;SUCCESS;25.43;16;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;3;ui;test_login_page;Login page;SUCCESS;26.78;9;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;4;ui;test_home;Home page;SUCCESS;20.26;20;OK;OK;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;3;ui;test_search_page;Search page;ERROR;36.71;6;Timeout;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;4;ui;test_register_page;Registration page;FAIL;11.87;15;AssertionError;FALSE;
20250422_153925;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;4;ui;test_login_page;Login page;FAIL;35.33;9;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;5;ui;test_register_page;Registration page;SUCCESS;9.57;10;OK;OK;
20250422_154605;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;5;ui;test_login_page;Login page;ERROR;10.33;10;Other;FALSE;
20250422_154605;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;5;ui;test_search_page;Search page;FAIL;29.06;8;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;1;process;test_checkout;Checkout process;ERROR;13.13;25;Other;FALSE;
20250422_154605;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;4;ui;test_search_page;Search page;ERROR;34.86;8;Timeout;FALSE;
20250422_154605;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;5;ui;test_home;Home page;ERROR;36.38;15;Timeout;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;1;process;test_addtocart;Add to cart process;FAIL;28.45;1;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;1;process;test_register;Registration process;ERROR;4.63;0;HtmlDataUndefined;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;2;process;test_addtocart;Add to cart process;FAIL;17.65;7;AssertionError;TRUE;MB
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;1;process;test_filter;Application of filters process;FAIL;32.12;4;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;1;process;test_login;Authorization process;FAIL;34.21;1;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;2;process;test_checkout;Checkout process;FAIL;27.29;1;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;2;process;test_filter;Application of filters process;FAIL;31.72;1;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;2;process;test_login;Authorization process;FAIL;25.63;1;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;3;process;test_addtocart;Add to cart process;FAIL;11.57;9;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;2;process;test_register;Registration process;FAIL;29.67;3;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;3;process;test_checkout;Checkout process;FAIL;27.48;1;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;3;process;test_filter;Application of filters process;FAIL;27.29;1;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;4;process;test_addtocart;Add to cart process;FAIL;8.42;6;AssertionError;TRUE;MB
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;3;process;test_login;Authorization process;FAIL;31.51;1;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;4;process;test_login;Authorization process;SUCCESS;8.85;10;OK;OK;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;3;process;test_register;Registration process;FAIL;35.57;1;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;4;process;test_checkout;Checkout process;ERROR;15.5;0;NameNotResolved;TRUE;MB
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;4;process;test_filter;Application of filters process;SUCCESS;17.58;5;OK;OK;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;5;process;test_filter;Application of filters process;ERROR;16.7;0;NameNotResolved;TRUE;MB
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;5;process;test_checkout;Checkout process;ERROR;20.73;27;NoSuchElement;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;4;process;test_register;Registration process;ERROR;28.4;1;Timeout;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;5;process;test_login;Authorization process;FAIL;25.44;1;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;5;process;test_addtocart;Add to cart process;FAIL;29.07;9;AssertionError;TRUE;MB
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;1;process;test_addtocart;Add to cart process;SUCCESS;19.88;10;OK;OK;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;5;process;test_register;Registration process;FAIL;27.27;1;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;1;process;test_checkout;Checkout process;ERROR;34.38;25;Other;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;1;process;test_filter;Application of filters process;FAIL;32.5;1;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;1;process;test_login;Authorization process;FAIL;34.01;1;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;1;process;test_register;Registration process;FAIL;14.9;0;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;2;process;test_addtocart;Add to cart process;ERROR;34.78;1;Timeout;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;2;process;test_checkout;Checkout process;ERROR;30.18;1;Timeout;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;2;process;test_filter;Application of filters process;ERROR;27.62;1;Timeout;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;2;process;test_login;Authorization process;FAIL;42.81;1;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;3;process;test_addtocart;Add to cart process;ERROR;19.37;0;NameNotResolved;TRUE;MB
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;2;process;test_register;Registration process;FAIL;45.57;1;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;3;process;test_checkout;Checkout process;ERROR;35.68;9;Other;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;3;process;test_filter;Application of filters process;SUCCESS;48.78;8;OK;OK;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;3;process;test_register;Registration process;ERROR;31.92;1;Timeout;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;4;process;test_addtocart;Add to cart process;FAIL;35.89;11;AssertionError;TRUE;MB
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;3;process;test_login;Authorization process;FAIL;50.67;1;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;4;process;test_filter;Application of filters process;ERROR;13.98;0;NameNotResolved;TRUE;MB
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;4;process;test_checkout;Checkout process;ERROR;35.57;1;Timeout;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;4;process;test_register;Registration process;FAIL;31.97;1;AssertionError;FALSE;
20250422_154605;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;4;process;test_login;Authorization process;FAIL;39.37;1;AssertionError;FALSE;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;5;process;test_checkout;Checkout process;FAIL;9.11;0;AssertionError;FALSE;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;5;process;test_addtocart;Add to cart process;ERROR;9.09;0;HtmlDataUndefined;TRUE;NO
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;5;process;test_register;Registration process;ERROR;11.55;0;NameNotResolved;TRUE;MB
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;5;process;test_login;Authorization process;FAIL;29.49;1;AssertionError;FALSE;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;1;process;test_addtocart;Add to cart process;SUCCESS;10.56;11;OK;OK;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;1;process;test_checkout;Checkout process;ERROR;7.16;0;ConnectionRefused;TRUE;MB
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;5;process;test_filter;Application of filters process;ERROR;37.03;6;Timeout;TRUE;MB
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;1;process;test_login;Authorization process;ERROR;4.03;0;NameNotResolved;TRUE;MB
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;2;process;test_checkout;Checkout process;ERROR;4.96;0;NameNotResolved;TRUE;MB
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;1;process;test_filter;Application of filters process;ERROR;37.35;1;Timeout;FALSE;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;2;process;test_addtocart;Add to cart process;ERROR;27.83;1;Timeout;FALSE;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;1;process;test_register;Registration process;ERROR;31.94;1;Timeout;FALSE;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;2;process;test_filter;Application of filters process;ERROR;32.07;1;Timeout;FALSE;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;3;process;test_addtocart;Add to cart process;ERROR;10.36;0;ConnectionRefused;FALSE;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;2;process;test_login;Authorization process;FAIL;28.57;1;AssertionError;FALSE;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;2;process;test_register;Registration process;FAIL;29.83;3;AssertionError;FALSE;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;3;process;test_checkout;Checkout process;ERROR;21.59;26;Other;FALSE;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;3;process;test_filter;Application of filters process;ERROR;24.56;0;NameNotResolved;TRUE;MB
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;3;process;test_register;Registration process;ERROR;31.33;3;Timeout;TRUE;MB
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;4;process;test_checkout;Checkout process;ERROR;20.96;0;NameNotResolved;TRUE;MB
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;4;process;test_addtocart;Add to cart process;FAIL;29.74;1;AssertionError;FALSE;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;3;process;test_login;Authorization process;ERROR;45.07;1;Timeout;FALSE;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;5;process;test_addtocart;Add to cart process;ERROR;12.37;0;HtmlDataUndefined;FALSE;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;4;process;test_filter;Application of filters process;ERROR;35.01;1;Timeout;FALSE;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;5;process;test_checkout;Checkout process;ERROR;13.75;27;NoSuchElement;TRUE;NO
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;4;process;test_register;Registration process;ERROR;26.74;1;Timeout;FALSE;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;4;process;test_login;Authorization process;FAIL;32.28;1;AssertionError;FALSE;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;5;process;test_login;Authorization process;FAIL;33.69;1;AssertionError;FALSE;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;2;ui;test_login_page;Login page;SUCCESS;19.92;6;OK;OK;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;5;process;test_register;Registration process;FAIL;34.38;3;AssertionError;TRUE;MB
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;1;ui;test_home;Home page;FAIL;35.69;12;AssertionError;FALSE;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;5;process;test_filter;Application of filters process;ERROR;43.16;1;Timeout;FALSE;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;3;ui;test_register_page;Registration page;SUCCESS;9.69;10;OK;OK;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;4;ui;test_search_page;Search page;SUCCESS;9.9;7;OK;OK;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;7;ui;test_register_page;Registration page;SUCCESS;11.25;13;OK;OK;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;5;ui;test_home;Home page;SUCCESS;19.46;10;OK;OK;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;6;ui;test_login_page;Login page;SUCCESS;20.09;12;OK;OK;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;8;ui;test_search_page;Search page;SUCCESS;18.27;5;OK;OK;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;9;ui;test_home;Home page;SUCCESS;18.77;10;OK;OK;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;11;ui;test_register_page;Registration page;SUCCESS;9.27;9;OK;OK;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;10;ui;test_login_page;Login page;SUCCESS;17.42;6;OK;OK;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;13;ui;test_home;Home page;SUCCESS;15.43;21;OK;OK;
20250422_155451;nopCommerce;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;12;ui;test_search_page;Search page;FAIL;30.01;1;AssertionError;FALSE;
