Timestamp;Source;Project;Model;Model Name;PromptType;Resolution;Resolution Name;RunID;Test Type;TestModule;ReadableName;Status;ExecutionTime(sec);Step count;ErrorType;FilePath
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;simple;672;672x672;1;ui;test_register;Registration process;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\simple\672\1\test_register.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;simple;672;672x672;1;ui;test_tables;Product pages;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\simple\672\1\test_tables.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;medium;source;1920x893;1;ui;test_chairs;Product pages;ERROR;3.48;1;AttributeError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\medium\source\1\test_chairs.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;medium;source;1920x893;1;ui;test_home;Home page;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\medium\source\1\test_home.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;medium;source;1920x893;1;ui;test_login;Authorization process;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\medium\source\1\test_login.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;medium;source;1920x893;1;ui;test_register;Registration process;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\medium\source\1\test_register.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;medium;source;1920x893;1;ui;test_tables;Product pages;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\medium\source\1\test_tables.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;medium;672;672x672;1;ui;test_chairs;Product pages;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\medium\672\1\test_chairs.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;medium;672;672x672;1;ui;test_home;Home page;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\medium\672\1\test_home.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;medium;672;672x672;1;ui;test_login;Authorization process;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\medium\672\1\test_login.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;medium;672;672x672;1;ui;test_register;Registration process;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\medium\672\1\test_register.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;medium;672;672x672;1;ui;test_tables;Product pages;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\medium\672\1\test_tables.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;detailed;source;1920x893;1;ui;test_chairs;Product pages;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\detailed\source\1\test_chairs.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;detailed;source;1920x893;1;ui;test_home;Home page;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\detailed\source\1\test_home.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;detailed;source;1920x893;1;ui;test_login;Authorization process;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\detailed\source\1\test_login.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;detailed;source;1920x893;1;ui;test_register;Registration process;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\detailed\source\1\test_register.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;detailed;source;1920x893;1;ui;test_tables;Product pages;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\detailed\source\1\test_tables.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;detailed;672;672x672;1;ui;test_chairs;Product pages;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\detailed\672\1\test_chairs.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;detailed;672;672x672;1;ui;test_home;Home page;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\detailed\672\1\test_home.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;detailed;672;672x672;1;ui;test_login;Authorization process;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\detailed\672\1\test_login.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;detailed;672;672x672;1;ui;test_register;Registration process;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\detailed\672\1\test_register.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;detailed;672;672x672;1;ui;test_tables;Product pages;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\detailed\672\1\test_tables.py
20250523_180159;tests;shopizer;llava-llamav3;LLaVA-LLaMA3;simple;source;1920x893;1;ui;test_home;Home page;FAIL;19.6;0;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3\ui\simple\source\1\test_home.py
20250523_180159;tests;shopizer;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);detailed;NO;No screenshot;1;ui;test_tables;Product pages;SUCCESS;8.9;0;OK;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava-llamav3HTML\ui\detailed\1\test_tables.py
20250523_180159;tests;shopizer;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;source;1920x893;1;ui;test_register;Registration process;ERROR;60.99;3;Timeout;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava7bllama3.1.8b\ui\detailed\source\1\test_register.py
20250523_180159;tests;shopizer;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;672;672x672;1;ui;test_login;Authorization process;ERROR;61.23;4;Timeout;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\llava7bllama3.1.8b\ui\detailed\672\1\test_login.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;1;process;test_addtocart;Add to cart process;ERROR;44.21;2;Timeout;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\1\test_addtocart.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;1;process;test_filter;Application of filters process;FAIL;37.19;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\1\test_filter.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;1;process;test_login;Authorization process;FAIL;23.99;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\1\test_login.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;1;process;test_checkout;Checkout process;FAIL;53.58;8;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\1\test_checkout.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;1;process;test_register;Registration process;FAIL;24.07;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\1\test_register.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;2;process;test_checkout;Checkout process;FAIL;24.93;5;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\2\test_checkout.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;2;process;test_filter;Application of filters process;FAIL;24.45;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\2\test_filter.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;2;process;test_login;Authorization process;FAIL;23.86;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\2\test_login.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;2;process;test_register;Registration process;FAIL;24.15;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\2\test_register.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;2;process;test_addtocart;Add to cart process;FAIL;48.49;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\2\test_addtocart.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;3;process;test_addtocart;Add to cart process;FAIL;24.25;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\3\test_addtocart.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;3;process;test_checkout;Checkout process;FAIL;23.91;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\3\test_checkout.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;4;process;test_checkout;Checkout process;ERROR;0.79;0;TypeError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\4\test_checkout.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;3;process;test_register;Registration process;FAIL;24.01;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\3\test_register.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;4;process;test_addtocart;Add to cart process;FAIL;24.48;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\4\test_addtocart.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;3;process;test_login;Authorization process;FAIL;43.81;2;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\3\test_login.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;4;process;test_filter;Application of filters process;FAIL;24.01;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\4\test_filter.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;5;process;test_checkout;Checkout process;ERROR;0.92;0;TypeError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\5\test_checkout.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;3;process;test_filter;Application of filters process;FAIL;48.19;2;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\3\test_filter.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;4;process;test_login;Authorization process;FAIL;23.37;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\4\test_login.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;4;process;test_register;Registration process;FAIL;24.04;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\4\test_register.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;5;process;test_login;Authorization process;FAIL;24.51;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\5\test_login.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;1;process;test_checkout;Checkout process;ERROR;0.79;0;TypeError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\1\test_checkout.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;5;process;test_register;Registration process;FAIL;24.18;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\5\test_register.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;1;process;test_addtocart;Add to cart process;FAIL;24.42;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\1\test_addtocart.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;5;process;test_addtocart;Add to cart process;FAIL;44.43;2;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\5\test_addtocart.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;5;process;test_filter;Application of filters process;FAIL;52.47;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\simple\5\test_filter.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;2;process;test_checkout;Checkout process;ERROR;0.81;0;TypeError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\2\test_checkout.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;2;process;test_addtocart;Add to cart process;ERROR;23.95;1;Timeout;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\2\test_addtocart.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;1;process;test_filter;Application of filters process;ERROR;44.25;2;Timeout;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\1\test_filter.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;2;process;test_filter;Application of filters process;FAIL;22.28;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\2\test_filter.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;1;process;test_login;Authorization process;ERROR;44.29;1;Timeout;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\1\test_login.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;1;process;test_register;Registration process;FAIL;44.42;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\1\test_register.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;2;process;test_login;Authorization process;FAIL;24.43;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\2\test_login.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;2;process;test_register;Registration process;ERROR;24.66;1;Timeout;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\2\test_register.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;3;process;test_addtocart;Add to cart process;ERROR;24.52;1;Timeout;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\3\test_addtocart.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;4;process;test_addtocart;Add to cart process;ERROR;0.81;0;TypeError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\4\test_addtocart.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;3;process;test_filter;Application of filters process;ERROR;24.05;1;Timeout;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\3\test_filter.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;3;process;test_checkout;Checkout process;FAIL;44.43;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\3\test_checkout.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;4;process;test_checkout;Checkout process;ERROR;24.6;11;Timeout;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\4\test_checkout.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;4;process;test_register;Registration process;ERROR;0.81;0;TypeError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\4\test_register.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;4;process;test_filter;Application of filters process;FAIL;24.51;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\4\test_filter.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;3;process;test_login;Authorization process;FAIL;48.8;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\3\test_login.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;4;process;test_login;Authorization process;FAIL;24.42;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\4\test_login.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;5;process;test_addtocart;Add to cart process;ERROR;24.39;1;Timeout;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\5\test_addtocart.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;5;process;test_checkout;Checkout process;ERROR;25.1;11;Timeout;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\5\test_checkout.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;1;process;test_addtocart;Add to cart process;ERROR;0.81;0;TypeError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\detailed\1\test_addtocart.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;5;process;test_filter;Application of filters process;ERROR;24.48;1;Timeout;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\5\test_filter.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;3;process;test_register;Registration process;ERROR;68.96;2;Timeout;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\3\test_register.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;5;process;test_login;Authorization process;FAIL;24.47;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\medium\5\test_login.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;1;process;test_checkout;Checkout process;FAIL;24.11;1;AssertionError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\detailed\1\test_checkout.py
20250523_180159;tests;shopizer;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;2;process;test_addtocart;Add to cart process;ERROR;0.83;0;TypeError;C:\diana\MasterCode\code\Projects\shopizer\Processes\tests\gpt4oHTML\zeroshot\detailed\2\test_addtocart.py
